population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,560,Oregon,2,Female,11,30-34 years,493,Ischemic heart disease,2,Percent,2023,0.011007737946363696,0.014298029781543525,0.008279488795335946
1,All Population,1,Deaths,560,Oregon,1,Male,11,30-34 years,493,Ischemic heart disease,3,Rate,2023,4.429560229686243,5.464501303052108,3.4363866678272643
1,All Population,1,Deaths,560,Oregon,2,Female,11,30-34 years,493,Ischemic heart disease,3,Rate,2023,1.035217451488126,1.3761634994830472,0.7714475805615681
1,All Population,1,Deaths,560,Oregon,1,Male,12,35-39 years,493,Ischemic heart disease,1,Number,2023,15.82573563856569,19.120281801904934,12.62670895070259
1,All Population,1,Deaths,560,Oregon,2,Female,12,35-39 years,493,Ischemic heart disease,1,Number,2023,3.437539901310252,4.364500688296883,2.6138780529296826
1,All Population,1,Deaths,560,Oregon,1,Male,12,35-39 years,493,Ischemic heart disease,2,Percent,2023,0.03379995898749815,0.03977215898071021,0.028122019923559
1,All Population,1,Deaths,560,Oregon,2,Female,12,35-39 years,493,Ischemic heart disease,2,Percent,2023,0.01777074916418849,0.022785022582438915,0.01393581758366656
1,All Population,1,Deaths,560,Oregon,1,Male,12,35-39 years,493,Ischemic heart disease,3,Rate,2023,10.093523573662882,12.194757925331796,8.053210755089262
1,All Population,1,Deaths,560,Oregon,2,Female,12,35-39 years,493,Ischemic heart disease,3,Rate,2023,2.295734521856335,2.914798137170648,1.7456583063213444
1,All Population,1,Deaths,560,Oregon,1,Male,13,40-44 years,493,Ischemic heart disease,1,Number,2023,30.888649488467962,36.39250175840354,25.987121532594518
1,All Population,1,Deaths,560,Oregon,2,Female,13,40-44 years,493,Ischemic heart disease,1,Number,2023,6.9577632862884515,8.543112716534713,5.485519441773462
1,All Population,1,Deaths,560,Oregon,1,Male,13,40-44 years,493,Ischemic heart disease,2,Percent,2023,0.05582615996712944,0.06460410874496567,0.048025781135745974
1,All Population,1,Deaths,560,Oregon,2,Female,13,40-44 years,493,Ischemic heart disease,2,Percent,2023,0.02825432615712115,0.03394691196472698,0.022374776304948257
1,All Population,1,Deaths,560,Oregon,1,Male,13,40-44 years,493,Ischemic heart disease,3,Rate,2023,20.135485772221973,23.723300095896892,16.94031058482879
1,All Population,1,Deaths,560,Oregon,2,Female,13,40-44 years,493,Ischemic heart disease,3,Rate,2023,4.711377839002417,5.784880898161779,3.714463063772153
1,All Population,1,Deaths,560,Oregon,1,Male,14,45-49 years,493,Ischemic heart disease,1,Number,2023,44.5098014097223,51.3311314347296,38.677884102795495
1,All Population,1,Deaths,560,Oregon,2,Female,14,45-49 years,493,Ischemic heart disease,1,Number,2023,11.622903501531768,13.968026432602562,9.401755955776965
1,All Population,1,Deaths,560,Oregon,1,Male,14,45-49 years,493,Ischemic heart disease,2,Percent,2023,0.0794685129802412,0.08933119700665466,0.0700363581113908
1,All Population,1,Deaths,560,Oregon,2,Female,14,45-49 years,493,Ischemic heart disease,2,Percent,2023,0.03925744068712086,0.046045628627948504,0.03259316526656662
1,All Population,1,Deaths,560,Oregon,1,Male,14,45-49 years,493,Ischemic heart disease,3,Rate,2023,32.41352048709748,37.38104030322791,28.166523980259754
1,All Population,1,Deaths,560,Oregon,2,Female,14,45-49 years,493,Ischemic heart disease,3,Rate,2023,8.876893639088232,10.66796132083908,7.180511102849435
1,All Population,1,Deaths,560,Oregon,1,Male,15,50-54 years,493,Ischemic heart disease,1,Number,2023,83.78965367956232,93.77502579144634,73.96193471829793
1,All Population,1,Deaths,560,Oregon,2,Female,15,50-54 years,493,Ischemic heart disease,1,Number,2023,26.349207458254103,31.31724037627452,21.619823339102975
1,All Population,1,Deaths,560,Oregon,1,Male,15,50-54 years,493,Ischemic heart disease,2,Percent,2023,0.104058309392114,0.11422662834365585,0.09407013082029816
1,All Population,1,Deaths,560,Oregon,2,Female,15,50-54 years,493,Ischemic heart disease,2,Percent,2023,0.05190227831373326,0.05891661327124836,0.04360650448542695
1,All Population,1,Deaths,560,Oregon,1,Male,15,50-54 years,493,Ischemic heart disease,3,Rate,2023,61.758816126190226,69.11873149912913,54.515102115988476
1,All Population,1,Deaths,560,Oregon,2,Female,15,50-54 years,493,Ischemic heart disease,3,Rate,2023,20.232871443913933,24.04769477469885,16.60130032196364
1,All Population,1,Deaths,560,Oregon,1,Male,16,55-59 years,493,Ischemic heart disease,1,Number,2023,134.68048412353662,148.41783898021572,119.87604930208983
1,All Population,1,Deaths,560,Oregon,2,Female,16,55-59 years,493,Ischemic heart disease,1,Number,2023,46.09186045733894,53.17687881543667,39.12936054097961
1,All Population,1,Deaths,560,Oregon,1,Male,16,55-59 years,493,Ischemic heart disease,2,Percent,2023,0.12512853940742272,0.1344195125775668,0.11594041664072141
1,All Population,1,Deaths,560,Oregon,2,Female,16,55-59 years,493,Ischemic heart disease,2,Percent,2023,0.06972569877280319,0.07760852858189896,0.060710833615176416
1,All Population,1,Deaths,560,Oregon,1,Male,16,55-59 years,493,Ischemic heart disease,3,Rate,2023,107.70618945609516,118.69217717694356,95.86684040678104
1,All Population,1,Deaths,560,Oregon,2,Female,16,55-59 years,493,Ischemic heart disease,3,Rate,2023,37.09013242755976,42.79144859371372,31.487406884214458
1,All Population,1,Deaths,560,Oregon,1,Male,17,60-64 years,493,Ischemic heart disease,1,Number,2023,238.13241750449282,262.1961716443136,217.14962098695986
1,All Population,1,Deaths,560,Oregon,2,Female,17,60-64 years,493,Ischemic heart disease,1,Number,2023,82.8419995486025,94.50053075996406,70.89254316843603
1,All Population,1,Deaths,560,Oregon,1,Male,17,60-64 years,493,Ischemic heart disease,2,Percent,2023,0.1387574824083684,0.1475968721677961,0.1283981876502483
1,All Population,1,Deaths,560,Oregon,2,Female,17,60-64 years,493,Ischemic heart disease,2,Percent,2023,0.07614249204767878,0.08359619779063131,0.06689679695208865
1,All Population,1,Deaths,560,Oregon,1,Male,17,60-64 years,493,Ischemic heart disease,3,Rate,2023,184.24434621986748,202.86260363962103,168.0098424645589
1,All Population,1,Deaths,560,Oregon,2,Female,17,60-64 years,493,Ischemic heart disease,3,Rate,2023,60.48365413905949,68.99564773409242,51.75925358395535
1,All Population,1,Deaths,560,Oregon,1,Male,18,65-69 years,493,Ischemic heart disease,1,Number,2023,339.911668161387,370.5070471346284,310.85872244613944
1,All Population,1,Deaths,560,Oregon,2,Female,18,65-69 years,493,Ischemic heart disease,1,Number,2023,125.73098386855114,142.15819221434052,110.11078867994826
1,All Population,1,Deaths,560,Oregon,1,Male,18,65-69 years,493,Ischemic heart disease,2,Percent,2023,0.1467315233502894,0.15630190123313698,0.13717254247065094
1,All Population,1,Deaths,560,Oregon,2,Female,18,65-69 years,493,Ischemic heart disease,2,Percent,2023,0.07883910915579401,0.08713670242961152,0.0685836155543957
1,All Population,1,Deaths,560,Oregon,1,Male,18,65-69 years,493,Ischemic heart disease,3,Rate,2023,271.53169657609993,295.9722084447558,248.32332693328738
1,All Population,1,Deaths,560,Oregon,2,Female,18,65-69 years,493,Ischemic heart disease,3,Rate,2023,90.9272158617982,102.80718588434993,79.63086856523678
1,All Population,1,Deaths,560,Oregon,1,Male,19,70-74 years,493,Ischemic heart disease,1,Number,2023,413.07783956356235,459.3112268888368,379.6357668740599
1,All Population,1,Deaths,560,Oregon,2,Female,19,70-74 years,493,Ischemic heart disease,1,Number,2023,166.04197174705595,185.0430824857702,142.80558567383903
1,All Population,1,Deaths,560,Oregon,1,Male,19,70-74 years,493,Ischemic heart disease,2,Percent,2023,0.14550067379646398,0.1554218272023839,0.1351357052611137
1,All Population,1,Deaths,560,Oregon,2,Female,19,70-74 years,493,Ischemic heart disease,2,Percent,2023,0.08247477869886857,0.09176101814729018,0.07200199357219941
1,All Population,1,Deaths,560,Oregon,1,Male,19,70-74 years,493,Ischemic heart disease,3,Rate,2023,376.9221302445985,419.1088204274417,346.4071617068534
1,All Population,1,Deaths,560,Oregon,2,Female,19,70-74 years,493,Ischemic heart disease,3,Rate,2023,135.36888627002082,150.85990442362018,116.42497907248794
1,All Population,1,Deaths,560,Oregon,1,Male,20,75-79 years,493,Ischemic heart disease,1,Number,2023,455.1974640835322,494.51502279299314,415.1109109740976
1,All Population,1,Deaths,560,Oregon,2,Female,20,75-79 years,493,Ischemic heart disease,1,Number,2023,225.76822973839856,253.93830480107286,192.34858806752572
1,All Population,1,Deaths,560,Oregon,1,Male,20,75-79 years,493,Ischemic heart disease,2,Percent,2023,0.14643256930653495,0.15718507727145736,0.13490545295189132
1,All Population,1,Deaths,560,Oregon,2,Female,20,75-79 years,493,Ischemic heart disease,2,Percent,2023,0.08646882669699929,0.09615791123143072,0.07377734686069423
1,All Population,1,Deaths,560,Oregon,1,Male,20,75-79 years,493,Ischemic heart disease,3,Rate,2023,586.5539101219542,637.2173465800537,534.899570357585
1,All Population,1,Deaths,560,Oregon,2,Female,20,75-79 years,493,Ischemic heart disease,3,Rate,2023,255.08089898824068,286.9084421278549,217.3222105707038
1,All Population,1,Deaths,560,Oregon,1,Male,21,80+ years,493,Ischemic heart disease,1,Number,2023,1326.5401035241694,1487.1714700762375,1110.8670014880415
1,All Population,1,Deaths,560,Oregon,2,Female,21,80+ years,493,Ischemic heart disease,1,Number,2023,1157.6851967094833,1360.068761631194,853.5430833299029
1,All Population,1,Deaths,560,Oregon,1,Male,21,80+ years,493,Ischemic heart disease,2,Percent,2023,0.1628190174288432,0.18197119076240154,0.1361605381607748
1,All Population,1,Deaths,560,Oregon,2,Female,21,80+ years,493,Ischemic heart disease,2,Percent,2023,0.11465879947482814,0.13389944940545662,0.0850466259626423
1,All Population,1,Deaths,560,Oregon,1,Male,21,80+ years,493,Ischemic heart disease,3,Rate,2023,1804.8121121064926,2023.3576616659795,1511.38002831477
1,All Population,1,Deaths,560,Oregon,2,Female,21,80+ years,493,Ischemic heart disease,3,Rate,2023,1135.1078856337674,1333.544542782246,836.8971870502945
1,All Population,1,Deaths,560,Oregon,1,Male,25,50-69 years,493,Ischemic heart disease,1,Number,2023,796.5142234689787,857.9387686661646,739.6906768973415
1,All Population,1,Deaths,560,Oregon,2,Female,25,50-69 years,493,Ischemic heart disease,1,Number,2023,281.01405133274653,316.2624170077197,245.85456579745886
1,All Population,1,Deaths,560,Oregon,1,Male,25,50-69 years,493,Ischemic heart disease,2,Percent,2023,0.1346742547588914,0.14331279440709885,0.12579985911293895
1,All Population,1,Deaths,560,Oregon,2,Female,25,50-69 years,493,Ischemic heart disease,2,Percent,2023,0.07296226896076513,0.08048495118473191,0.0645776112580221
1,All Population,1,Deaths,560,Oregon,1,Male,25,50-69 years,493,Ischemic heart disease,3,Rate,2023,154.61854727741283,166.5422187772156,143.58801704558303
1,All Population,1,Deaths,560,Oregon,2,Female,25,50-69 years,493,Ischemic heart disease,3,Rate,2023,53.04734065406599,59.70121455322316,46.410244759513546
1,All Population,1,Deaths,560,Oregon,1,Male,41,50-74 years,493,Ischemic heart disease,1,Number,2023,1209.592063032541,1304.6137847702335,1120.8574435887037
1,All Population,1,Deaths,560,Oregon,2,Female,41,50-74 years,493,Ischemic heart disease,1,Number,2023,447.05602307980286,497.0837451878744,389.11226588352764
1,All Population,1,Deaths,560,Oregon,1,Male,41,50-74 years,493,Ischemic heart disease,2,Percent,2023,0.13818621842647946,0.14671689588244544,0.1295499811897932
1,All Population,1,Deaths,560,Oregon,2,Female,41,50-74 years,493,Ischemic heart disease,2,Percent,2023,0.07622792486971862,0.08447645723965237,0.0667018083101662
1,All Population,1,Deaths,560,Oregon,1,Male,41,50-74 years,493,Ischemic heart disease,3,Rate,2023,193.61519012686782,208.82498629095736,179.41174853732775
1,All Population,1,Deaths,560,Oregon,2,Female,41,50-74 years,493,Ischemic heart disease,3,Rate,2023,68.5247399842344,76.19298841950311,59.643121818728595
1,All Population,1,Deaths,560,Oregon,1,Male,11,30-34 years,494,Stroke,1,Number,2023,4.263711221888801,5.47742993120883,3.154677029209605
1,All Population,1,Deaths,560,Oregon,2,Female,11,30-34 years,494,Stroke,1,Number,2023,2.4134769108251577,3.1648676975805294,1.8649714298840951
1,All Population,1,Deaths,560,Oregon,1,Male,11,30-34 years,494,Stroke,2,Percent,2023,0.009882387064209616,0.012678996552903214,0.007742026638741821
1,All Population,1,Deaths,560,Oregon,2,Female,11,30-34 years,494,Stroke,2,Percent,2023,0.01665186426920436,0.02148014113355228,0.013049014604087444
1,All Population,1,Deaths,560,Oregon,1,Male,11,30-34 years,494,Stroke,3,Rate,2023,2.6678098946954005,3.427235337365623,1.9738856960780276
1,All Population,1,Deaths,560,Oregon,2,Female,11,30-34 years,494,Stroke,3,Rate,2023,1.5659566443880533,2.053487886047727,1.2100651923048202
1,All Population,1,Deaths,560,Oregon,1,Male,12,35-39 years,494,Stroke,1,Number,2023,7.321720799205378,9.296321274054412,5.806220165777472
1,All Population,1,Deaths,560,Oregon,2,Female,12,35-39 years,494,Stroke,1,Number,2023,4.153540057753511,5.20330749140174,3.2962512824753483
1,All Population,1,Deaths,560,Oregon,1,Male,12,35-39 years,494,Stroke,2,Percent,2023,0.01563917521464905,0.019212940321270956,0.012471925893063228
1,All Population,1,Deaths,560,Oregon,2,Female,12,35-39 years,494,Stroke,2,Percent,2023,0.021477111962029737,0.02635886484986174,0.01733561517802141
1,All Population,1,Deaths,560,Oregon,1,Male,12,35-39 years,494,Stroke,3,Rate,2023,4.669733096417066,5.9291169820473595,3.70315930049639
1,All Population,1,Deaths,560,Oregon,2,Female,12,35-39 years,494,Stroke,3,Rate,2023,2.773909706433767,3.4749887939603417,2.2013760070123176
1,All Population,1,Deaths,560,Oregon,1,Male,13,40-44 years,494,Stroke,1,Number,2023,11.74783993277929,14.43457314676252,9.641992483569183
1,All Population,1,Deaths,560,Oregon,2,Female,13,40-44 years,494,Stroke,1,Number,2023,7.665693497976099,9.354288225753093,6.0270988437055415
1,All Population,1,Deaths,560,Oregon,1,Male,13,40-44 years,494,Stroke,2,Percent,2023,0.021231660167072675,0.026313144047494328,0.01775379530854638
1,All Population,1,Deaths,560,Oregon,2,Female,13,40-44 years,494,Stroke,2,Percent,2023,0.03112752127038438,0.037022444584272965,0.025640857297173275
1,All Population,1,Deaths,560,Oregon,1,Male,13,40-44 years,494,Stroke,3,Rate,2023,7.658103145918764,9.40951278343344,6.285357426884637
1,All Population,1,Deaths,560,Oregon,2,Female,13,40-44 years,494,Stroke,3,Rate,2023,5.190745499796273,6.334160050156566,4.081187984890315
1,All Population,1,Deaths,560,Oregon,1,Male,14,45-49 years,494,Stroke,1,Number,2023,15.204792530932453,18.437750306998936,12.637319146614393
1,All Population,1,Deaths,560,Oregon,2,Female,14,45-49 years,494,Stroke,1,Number,2023,12.191649072902381,14.354910048881209,9.989984553787918
1,All Population,1,Deaths,560,Oregon,1,Male,14,45-49 years,494,Stroke,2,Percent,2023,0.027143729189331032,0.03280511953262756,0.023251687303708794
1,All Population,1,Deaths,560,Oregon,2,Female,14,45-49 years,494,Stroke,2,Percent,2023,0.04120533363031136,0.04771791272171616,0.03489653808412698
1,All Population,1,Deaths,560,Oregon,1,Male,14,45-49 years,494,Stroke,3,Rate,2023,11.072636556311254,13.426984133462255,9.202916887679057
1,All Population,1,Deaths,560,Oregon,2,Female,14,45-49 years,494,Stroke,3,Rate,2023,9.311268229232082,10.963440390415691,7.629765688790468
1,All Population,1,Deaths,560,Oregon,1,Male,15,50-54 years,494,Stroke,1,Number,2023,25.413488892437538,29.842968257357295,21.181372243231362
1,All Population,1,Deaths,560,Oregon,2,Female,15,50-54 years,494,Stroke,1,Number,2023,20.13646107275282,23.715115258425932,16.558013339085008
1,All Population,1,Deaths,560,Oregon,1,Male,15,50-54 years,494,Stroke,2,Percent,2023,0.03155113607238521,0.03642619396056854,0.027387173997240197
1,All Population,1,Deaths,560,Oregon,2,Female,15,50-54 years,494,Stroke,2,Percent,2023,0.03968807980030461,0.04606554475033115,0.034008322022601574
1,All Population,1,Deaths,560,Oregon,1,Male,15,50-54 years,494,Stroke,3,Rate,2023,18.731513005595062,21.996348097037384,15.612147994701546
1,All Population,1,Deaths,560,Oregon,2,Female,15,50-54 years,494,Stroke,3,Rate,2023,15.462264998515478,18.210220518455277,12.714468007703685
1,All Population,1,Deaths,560,Oregon,1,Male,16,55-59 years,494,Stroke,1,Number,2023,38.510733709163745,45.009164875089546,33.020341326665175
1,All Population,1,Deaths,560,Oregon,2,Female,16,55-59 years,494,Stroke,1,Number,2023,26.216862166885846,30.336730009052648,22.393740194421728
1,All Population,1,Deaths,560,Oregon,1,Male,16,55-59 years,494,Stroke,2,Percent,2023,0.03577515587696855,0.04136672809032762,0.031130088205886006
1,All Population,1,Deaths,560,Oregon,2,Female,16,55-59 years,494,Stroke,2,Percent,2023,0.03965633639495854,0.04527114478151127,0.034419908292712756
1,All Population,1,Deaths,560,Oregon,1,Male,16,55-59 years,494,Stroke,3,Rate,2023,30.797664620568057,35.99456647965693,26.40690789002888
1,All Population,1,Deaths,560,Oregon,2,Female,16,55-59 years,494,Stroke,3,Rate,2023,21.096715991859053,24.411974745439725,18.02024871893018
1,All Population,1,Deaths,560,Oregon,1,Male,17,60-64 years,494,Stroke,1,Number,2023,75.18720515178998,86.00698645675872,65.07790536317087
1,All Population,1,Deaths,560,Oregon,2,Female,17,60-64 years,494,Stroke,1,Number,2023,47.80438602061463,55.353961260967075,41.25178082759026
1,All Population,1,Deaths,560,Oregon,1,Male,17,60-64 years,494,Stroke,2,Percent,2023,0.043809935888527426,0.04928631757062792,0.03896234091485592
1,All Population,1,Deaths,560,Oregon,2,Female,17,60-64 years,494,Stroke,2,Percent,2023,0.04395124513855386,0.0496650247990167,0.038715881983001084
1,All Population,1,Deaths,560,Oregon,1,Male,17,60-64 years,494,Stroke,3,Rate,2023,58.17274944109294,66.54407306710992,50.35112922737449
1,All Population,1,Deaths,560,Oregon,2,Female,17,60-64 years,494,Stroke,3,Rate,2023,34.90239209767748,40.41440170901463,30.11827886569096
1,All Population,1,Deaths,560,Oregon,1,Male,18,65-69 years,494,Stroke,1,Number,2023,117.55432576935111,134.6177774994078,104.70236451322573
1,All Population,1,Deaths,560,Oregon,2,Female,18,65-69 years,494,Stroke,1,Number,2023,76.9784439039385,87.17270813349796,65.92826597209422
1,All Population,1,Deaths,560,Oregon,1,Male,18,65-69 years,494,Stroke,2,Percent,2023,0.05074693991392677,0.056856748609759394,0.04569619270023105
1,All Population,1,Deaths,560,Oregon,2,Female,18,65-69 years,494,Stroke,2,Percent,2023,0.04827222014344949,0.05463274806907086,0.04284677564595704
1,All Population,1,Deaths,560,Oregon,1,Male,18,65-69 years,494,Stroke,3,Rate,2023,93.90594235457745,107.5367424467556,83.63940792496452
1,All Population,1,Deaths,560,Oregon,2,Female,18,65-69 years,494,Stroke,3,Rate,2023,55.66993409418067,63.04230990508228,47.67857123989383
1,All Population,1,Deaths,560,Oregon,1,Male,19,70-74 years,494,Stroke,1,Number,2023,172.78546906875425,190.98773839210733,154.32828631550504
1,All Population,1,Deaths,560,Oregon,2,Female,19,70-74 years,494,Stroke,1,Number,2023,127.52332177476819,144.99613244885197,113.02073346137296
1,All Population,1,Deaths,560,Oregon,1,Male,19,70-74 years,494,Stroke,2,Percent,2023,0.06087049656076563,0.06830077028679298,0.054977138459439905
1,All Population,1,Deaths,560,Oregon,2,Female,19,70-74 years,494,Stroke,2,Percent,2023,0.06334493771358506,0.07074377242237523,0.05646187002713218
1,All Population,1,Deaths,560,Oregon,1,Male,19,70-74 years,494,Stroke,3,Rate,2023,157.66197273016803,174.27104121927647,140.82030277029097
1,All Population,1,Deaths,560,Oregon,2,Female,19,70-74 years,494,Stroke,3,Rate,2023,103.96582177668554,118.2108641359803,92.14230988170736
1,All Population,1,Deaths,560,Oregon,1,Male,20,75-79 years,494,Stroke,1,Number,2023,210.80555782722618,235.05331189190503,188.93252533733627
1,All Population,1,Deaths,560,Oregon,2,Female,20,75-79 years,494,Stroke,1,Number,2023,201.6437167462377,233.92317810178199,177.04440911352114
1,All Population,1,Deaths,560,Oregon,1,Male,20,75-79 years,494,Stroke,2,Percent,2023,0.0678159816792124,0.075481989053997,0.06098735782197841
1,All Population,1,Deaths,560,Oregon,2,Female,20,75-79 years,494,Stroke,2,Percent,2023,0.07722245306003565,0.08664740562577221,0.06781368033385995
1,All Population,1,Deaths,560,Oregon,1,Male,20,75-79 years,494,Stroke,3,Rate,2023,271.6377703640037,302.8827048825821,243.4528314188801
1,All Population,1,Deaths,560,Oregon,2,Female,20,75-79 years,494,Stroke,3,Rate,2023,227.82417438697937,264.29464691966973,200.03101007545337
1,All Population,1,Deaths,560,Oregon,1,Male,21,80+ years,494,Stroke,1,Number,2023,682.7744565967937,783.2735553434028,573.4167148395856
1,All Population,1,Deaths,560,Oregon,2,Female,21,80+ years,494,Stroke,1,Number,2023,1172.724826312127,1371.5722851152557,889.8447240987385
1,All Population,1,Deaths,560,Oregon,1,Male,21,80+ years,494,Stroke,2,Percent,2023,0.08380771888781133,0.0961352046946879,0.07017931712865307
1,All Population,1,Deaths,560,Oregon,2,Female,21,80+ years,494,Stroke,2,Percent,2023,0.11614946451440668,0.13472554272954407,0.08734154701838374
1,All Population,1,Deaths,560,Oregon,1,Male,21,80+ years,494,Stroke,3,Rate,2023,928.9425972340154,1065.6757349595882,780.1569130683595
1,All Population,1,Deaths,560,Oregon,2,Female,21,80+ years,494,Stroke,3,Rate,2023,1149.8542106342902,1344.823723216138,872.4908690074203
1,All Population,1,Deaths,560,Oregon,1,Male,25,50-69 years,494,Stroke,1,Number,2023,256.66575352274236,293.27661510788124,230.83403172616084
1,All Population,1,Deaths,560,Oregon,2,Female,25,50-69 years,494,Stroke,1,Number,2023,171.13615316419168,190.5130007420474,148.92467801410393
1,All Population,1,Deaths,560,Oregon,1,Male,25,50-69 years,494,Stroke,2,Percent,2023,0.04339503125959027,0.04891240245476709,0.03919042804155202
1,All Population,1,Deaths,560,Oregon,2,Female,25,50-69 years,494,Stroke,2,Percent,2023,0.0444414510394441,0.05014531532761559,0.03896156624796027
1,All Population,1,Deaths,560,Oregon,1,Male,25,50-69 years,494,Stroke,3,Rate,2023,49.82370028837846,56.93056425398984,44.809272196351735
1,All Population,1,Deaths,560,Oregon,2,Female,25,50-69 years,494,Stroke,3,Rate,2023,32.305565405260545,35.96335486236959,28.11268009177541
1,All Population,1,Deaths,560,Oregon,1,Male,41,50-74 years,494,Stroke,1,Number,2023,429.45122259149673,481.10094651416284,386.5697004724593
1,All Population,1,Deaths,560,Oregon,2,Female,41,50-74 years,494,Stroke,1,Number,2023,298.65947493896,333.7152947924918,262.9418486091657
1,All Population,1,Deaths,560,Oregon,1,Male,41,50-74 years,494,Stroke,2,Percent,2023,0.0490623849652728,0.05497262304945026,0.044353322024226725
1,All Population,1,Deaths,560,Oregon,2,Female,41,50-74 years,494,Stroke,2,Percent,2023,0.0509312540538254,0.0573616164363702,0.04505902714876365
1,All Population,1,Deaths,560,Oregon,1,Male,41,50-74 years,494,Stroke,3,Rate,2023,68.74076199194738,77.00815347285369,61.87686604574551
1,All Population,1,Deaths,560,Oregon,2,Female,41,50-74 years,494,Stroke,3,Rate,2023,45.77851948628585,51.151874986226446,40.30372230037187
1,All Population,1,Deaths,560,Oregon,1,Male,11,30-34 years,498,Hypertensive heart disease,1,Number,2023,3.230333137114458,4.233076125931953,2.437306364388047
1,All Population,1,Deaths,560,Oregon,2,Female,11,30-34 years,498,Hypertensive heart disease,1,Number,2023,0.986345147585771,1.3021089480114922,0.7535477509288656
1,All Population,1,Deaths,560,Oregon,1,Male,11,30-34 years,498,Hypertensive heart disease,2,Percent,2023,0.007490060878760566,0.009608259210084156,0.005785341386572017
1,All Population,1,Deaths,560,Oregon,2,Female,11,30-34 years,498,Hypertensive heart disease,2,Percent,2023,0.0068078888988050285,0.00879583958595294,0.0052494301408602005
1,All Population,1,Deaths,560,Oregon,1,Male,11,30-34 years,498,Hypertensive heart disease,3,Rate,2023,2.0212238254115835,2.6486414736027504,1.5250258980808817
1,All Population,1,Deaths,560,Oregon,2,Female,11,30-34 years,498,Hypertensive heart disease,3,Rate,2023,0.639978667537271,0.8448583658331303,0.48893076297435384
1,All Population,1,Deaths,560,Oregon,1,Male,12,35-39 years,498,Hypertensive heart disease,1,Number,2023,5.144741069140499,6.4292048019616255,3.946829529818805
1,All Population,1,Deaths,560,Oregon,2,Female,12,35-39 years,498,Hypertensive heart disease,1,Number,2023,2.0575778803826834,2.6509803224459585,1.537021625773975
1,All Population,1,Deaths,560,Oregon,1,Male,12,35-39 years,498,Hypertensive heart disease,2,Percent,2023,0.010992071844346687,0.01379518723888936,0.00850248991946438
1,All Population,1,Deaths,560,Oregon,2,Female,12,35-39 years,498,Hypertensive heart disease,2,Percent,2023,0.010630334947898116,0.013237057310018873,0.008232280272201494
1,All Population,1,Deaths,560,Oregon,1,Male,12,35-39 years,498,Hypertensive heart disease,3,Rate,2023,3.2812733921332926,4.100493759694045,2.517255299233939
1,All Population,1,Deaths,560,Oregon,2,Female,12,35-39 years,498,Hypertensive heart disease,3,Rate,2023,1.3741375248043084,1.7704367709830249,1.0264880433196157
1,All Population,1,Deaths,560,Oregon,1,Male,13,40-44 years,498,Hypertensive heart disease,1,Number,2023,9.803547410856115,12.189165245420233,7.714853336053539
1,All Population,1,Deaths,560,Oregon,2,Female,13,40-44 years,498,Hypertensive heart disease,1,Number,2023,3.7921669291131344,4.689973855614777,2.9743752599744413
1,All Population,1,Deaths,560,Oregon,1,Male,13,40-44 years,498,Hypertensive heart disease,2,Percent,2023,0.01771716346638933,0.021932988735233805,0.01441748754452732
1,All Population,1,Deaths,560,Oregon,2,Female,13,40-44 years,498,Hypertensive heart disease,2,Percent,2023,0.015399690370851551,0.018758676692000265,0.012153844543117208
1,All Population,1,Deaths,560,Oregon,1,Male,13,40-44 years,498,Hypertensive heart disease,3,Rate,2023,6.390670769931018,7.945791332380937,5.029106877621215
1,All Population,1,Deaths,560,Oregon,2,Female,13,40-44 years,498,Hypertensive heart disease,3,Rate,2023,2.567826828318572,3.1757675534016627,2.0140676116901854
1,All Population,1,Deaths,560,Oregon,1,Male,14,45-49 years,498,Hypertensive heart disease,1,Number,2023,10.74144416792701,13.30909927022173,8.848038747282674
1,All Population,1,Deaths,560,Oregon,2,Female,14,45-49 years,498,Hypertensive heart disease,1,Number,2023,5.324472087603647,6.498867488290886,4.208160600551568
1,All Population,1,Deaths,560,Oregon,1,Male,14,45-49 years,498,Hypertensive heart disease,2,Percent,2023,0.01917540416834696,0.02334025027889284,0.016218036400224536
1,All Population,1,Deaths,560,Oregon,2,Female,14,45-49 years,498,Hypertensive heart disease,2,Percent,2023,0.017994540611964347,0.02139742457515522,0.014527344472843958
1,All Population,1,Deaths,560,Oregon,1,Male,14,45-49 years,498,Hypertensive heart disease,3,Rate,2023,7.822277556198334,9.692129557916111,6.443436639172108
1,All Population,1,Deaths,560,Oregon,2,Female,14,45-49 years,498,Hypertensive heart disease,3,Rate,2023,4.066520245971473,4.9634547392124375,3.213946847478765
1,All Population,1,Deaths,560,Oregon,1,Male,15,50-54 years,498,Hypertensive heart disease,1,Number,2023,16.21267245948802,19.76147160124669,13.434876973431159
1,All Population,1,Deaths,560,Oregon,2,Female,15,50-54 years,498,Hypertensive heart disease,1,Number,2023,8.78813277102214,10.722835423577651,7.166078329518203
1,All Population,1,Deaths,560,Oregon,1,Male,15,50-54 years,498,Hypertensive heart disease,2,Percent,2023,0.02013040342723528,0.023920028654146164,0.016886518831446803
1,All Population,1,Deaths,560,Oregon,2,Female,15,50-54 years,498,Hypertensive heart disease,2,Percent,2023,0.017319598190369895,0.020596960083195087,0.014384340145034369
