DATAFLOW,Geographic area,INDICATOR,RESIDENCE,SEX,Current age,TIME_PERIOD,OBS_VALUE,DATA_SOURCE,UNIT_MEASURE,UNIT_MULTIPLIER,SOURCE_LINK,SERIES_FOOTNOTE,OBS_FOOTNOTE,OBS_STATUS
UNICEF:DM(1.0): Demography,CUB: Cuba,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2025,18.322,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CUW: Curaçao,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2016,22.446,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CUW: Curaçao,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2017,22.049,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CUW: Curaçao,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2018,21.073,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CUW: Curaçao,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2019,20.294,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CUW: Curaçao,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2020,19.905,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CUW: Curaçao,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2021,19.421,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CUW: Curaçao,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2022,18.989,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CUW: Curaçao,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2023,18.596,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CUW: Curaçao,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2024,18.255,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CUW: Curaçao,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2025,17.951,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYM: Cayman Islands,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2016,20.549,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYM: Cayman Islands,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2017,20.218,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYM: Cayman Islands,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2018,19.888,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYM: Cayman Islands,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2019,19.567,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYM: Cayman Islands,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2020,19.265,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYM: Cayman Islands,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2021,19.217,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYM: Cayman Islands,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2022,19.354,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYM: Cayman Islands,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2023,19.416,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYM: Cayman Islands,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2024,19.394,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYM: Cayman Islands,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2025,19.282,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYP: Cyprus,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2016,19.192,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYP: Cyprus,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2017,19.083,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYP: Cyprus,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2018,18.997,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYP: Cyprus,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2019,18.942,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYP: Cyprus,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2020,18.923,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYP: Cyprus,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2021,18.937,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYP: Cyprus,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2022,18.969,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYP: Cyprus,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2023,18.989,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYP: Cyprus,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2024,19.02,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CYP: Cyprus,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2025,19.055,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2016,18.079,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2017,18.278,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2018,18.476,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2019,18.648,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2020,18.802,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2021,18.958,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2022,19.005,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2023,18.901,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2024,18.73,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,_T: Total,_T: Total,2025,18.479,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
