DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,AGE:Current age,RESIDENCE:Residence,EDUCATION_LEVEL:Education Level,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,SERIES_FOOTNOTE:Series footnote,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOWC_FLAG_A:SOWC flag A,OBS_FOOTNOTE:Observation footnote,OBS_STATUS:Observation Status,DATA_SOURCE:Data Source,OBS_CONF:Observation confidentaility,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,FREQ_COLL:Time interval at which the source data are collected
UNICEF:GENDER(1.0): Gender,OMN: Oman,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,OMN: Oman,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,OMN: Oman,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,87,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,OMN: Oman,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,96,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,OMN: Oman,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,91,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,OMN: Oman,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PAK: Pakistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,45,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PAK: Pakistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,46,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PAK: Pakistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,26,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PAK: Pakistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,25,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PAK: Pakistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,65,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PAK: Pakistan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,65,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,76,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,78,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,79,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,79,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,81,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,82,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,84,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,84,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,85,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,85,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,86,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,79,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,81,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,82,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,82,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PER: Peru,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,85,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PHL: Philippines,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,79,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PRT: Portugal,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PRT: Portugal,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PRT: Portugal,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PSE: State of Palestine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PSE: State of Palestine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,70,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PSE: State of Palestine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,76,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PSE: State of Palestine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PSE: State of Palestine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,79,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PSE: State of Palestine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PSE: State of Palestine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,89,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PSE: State of Palestine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,75,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,PSE: State of Palestine,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,79,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,QAT: Qatar,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,QAT: Qatar,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,QAT: Qatar,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,QAT: Qatar,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,QAT: Qatar,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,QAT: Qatar,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,QAT: Qatar,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,QAT: Qatar,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,QAT: Qatar,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ROU: Romania,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ROU: Romania,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ROU: Romania,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,96,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ROU: Romania,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ROU: Romania,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ROU: Romania,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ROU: Romania,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,ROU: Romania,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,99,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,99,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,RUS: Russian Federation,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,99,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,49,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,92,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,92,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,62,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,71,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,96,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SAU: Saudi Arabia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ARAB: (SDGRC) ESCWA_Arab countries,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,90.1,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ARAB: (SDGRC) ESCWA_Arab countries,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,86.5,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ARAB: (SDGRC) ESCWA_Arab countries,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,83,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_AUC: (SDGRC) ECA_African Union Commission,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,65.5,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_AUC: (SDGRC) ECA_African Union Commission,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,60.4,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_AUC: (SDGRC) ECA_African Union Commission,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,55.9,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_ALL: (SDGRC) United Nations Economic Commission for Africa,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,65.5,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_ALL: (SDGRC) United Nations Economic Commission for Africa,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,60.4,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_ALL: (SDGRC) United Nations Economic Commission for Africa,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,55.9,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_AMU: (SDGRC) ECA AMU,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,93.4,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_AMU: (SDGRC) ECA AMU,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,90.1,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_AMU: (SDGRC) ECA AMU,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,87.2,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_CEN_SAD: (SDGRC) ECA_CEN-SAD,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,66.8,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_CEN_SAD: (SDGRC) ECA_CEN-SAD,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,60.7,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_CEN_SAD: (SDGRC) ECA_CEN-SAD,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,54.2,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_COMESA: (SDGRC) ECA_COMESA,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,64.3,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_ECOWAS: (SDGRC) ECA_ECOWAS,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,55,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_ECOWAS: (SDGRC) ECA_ECOWAS,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,47.1,,,PCNT: %,,,,UNICEF Aggregates,,,
UNICEF:GENDER(1.0): Gender,SDGRC_ECA_ECOWAS: (SDGRC) ECA_ECOWAS,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,38.9,,,PCNT: %,,,,UNICEF Aggregates,,,
